Geography,Geographic Area Name,Estimate!!Mean income (dollars)!!HOUSEHOLD INCOME!!All households
860Z200US29592,ZCTA5 29592,51784
860Z200US29593,ZCTA5 29593,49532
860Z200US29594,ZCTA5 29594,22936
860Z200US29596,ZCTA5 29596,42774
860Z200US29601,ZCTA5 29601,109140
860Z200US29605,ZCTA5 29605,105105
860Z200US29607,ZCTA5 29607,100351
860Z200US29609,ZCTA5 29609,103872
860Z200US29611,ZCTA5 29611,64935
860Z200US29613,ZCTA5 29613,-
860Z200US29614,ZCTA5 29614,N
860Z200US29615,ZCTA5 29615,104754
860Z200US29617,ZCTA5 29617,70877
860Z200US29620,ZCTA5 29620,82978
860Z200US29621,ZCTA5 29621,98007
860Z200US29624,ZCTA5 29624,42781
860Z200US29625,ZCTA5 29625,75018
860Z200US29626,ZCTA5 29626,75038
860Z200US29627,ZCTA5 29627,80199
860Z200US29628,ZCTA5 29628,52664
860Z200US29630,ZCTA5 29630,62981
860Z200US29631,ZCTA5 29631,85358
860Z200US29634,ZCTA5 29634,N
860Z200US29635,ZCTA5 29635,74356
860Z200US29638,ZCTA5 29638,72110
860Z200US29639,ZCTA5 29639,56426
860Z200US29640,ZCTA5 29640,90996
860Z200US29642,ZCTA5 29642,90084
860Z200US29643,ZCTA5 29643,100777
860Z200US29644,ZCTA5 29644,77463
860Z200US29645,ZCTA5 29645,70573
860Z200US29646,ZCTA5 29646,59150
860Z200US29649,ZCTA5 29649,84689
860Z200US29650,ZCTA5 29650,117066
860Z200US29651,ZCTA5 29651,100849
860Z200US29653,ZCTA5 29653,65390
860Z200US29654,ZCTA5 29654,66322
860Z200US29655,ZCTA5 29655,63678
860Z200US29657,ZCTA5 29657,85399
860Z200US29658,ZCTA5 29658,100591
860Z200US29659,ZCTA5 29659,159066
860Z200US29661,ZCTA5 29661,62711
860Z200US29662,ZCTA5 29662,92041
860Z200US29664,ZCTA5 29664,90458
860Z200US29665,ZCTA5 29665,33118
860Z200US29666,ZCTA5 29666,84636
860Z200US29667,ZCTA5 29667,74972
860Z200US29669,ZCTA5 29669,70453
860Z200US29670,ZCTA5 29670,85912
860Z200US29671,ZCTA5 29671,81438
860Z200US29672,ZCTA5 29672,119110
860Z200US29673,ZCTA5 29673,93889
860Z200US29676,ZCTA5 29676,134756
860Z200US29678,ZCTA5 29678,63794
860Z200US29680,ZCTA5 29680,104290
860Z200US29681,ZCTA5 29681,126440
860Z200US29682,ZCTA5 29682,80184
860Z200US29683,ZCTA5 29683,58539
860Z200US29684,ZCTA5 29684,71498
860Z200US29685,ZCTA5 29685,159396
860Z200US29686,ZCTA5 29686,95224
860Z200US29687,ZCTA5 29687,88681
860Z200US29689,ZCTA5 29689,115013
860Z200US29690,ZCTA5 29690,91114
860Z200US29691,ZCTA5 29691,67030
860Z200US29692,ZCTA5 29692,55266
860Z200US29693,ZCTA5 29693,68463
860Z200US29696,ZCTA5 29696,87338
860Z200US29697,ZCTA5 29697,79788
860Z200US29702,ZCTA5 29702,72632
860Z200US29704,ZCTA5 29704,91198
860Z200US29706,ZCTA5 29706,63979
860Z200US29707,ZCTA5 29707,135120
860Z200US29708,ZCTA5 29708,154721
860Z200US29709,ZCTA5 29709,69204
860Z200US29710,ZCTA5 29710,103781
860Z200US29712,ZCTA5 29712,77487
860Z200US29714,ZCTA5 29714,69244
860Z200US29715,ZCTA5 29715,129078
860Z200US29717,ZCTA5 29717,68555
860Z200US29718,ZCTA5 29718,70732
860Z200US29720,ZCTA5 29720,78738
860Z200US29724,ZCTA5 29724,N
860Z200US29726,ZCTA5 29726,86593
860Z200US29727,ZCTA5 29727,60930
860Z200US29728,ZCTA5 29728,55314
860Z200US29729,ZCTA5 29729,68362
860Z200US29730,ZCTA5 29730,77765
860Z200US29732,ZCTA5 29732,98882
860Z200US29733,ZCTA5 29733,-
860Z200US29741,ZCTA5 29741,56443
860Z200US29742,ZCTA5 29742,61741
860Z200US29743,ZCTA5 29743,87849
860Z200US29745,ZCTA5 29745,91642
860Z200US29801,ZCTA5 29801,72697
860Z200US29803,ZCTA5 29803,105084
860Z200US29805,ZCTA5 29805,86895
860Z200US29809,ZCTA5 29809,72370
860Z200US29810,ZCTA5 29810,39806
860Z200US29812,ZCTA5 29812,61161
860Z200US29816,ZCTA5 29816,44413
860Z200US29817,ZCTA5 29817,58421
860Z200US29819,ZCTA5 29819,57082
860Z200US29821,ZCTA5 29821,104985
860Z200US29824,ZCTA5 29824,65580
860Z200US29826,ZCTA5 29826,32245
860Z200US29827,ZCTA5 29827,57101
860Z200US29828,ZCTA5 29828,41533
860Z200US29829,ZCTA5 29829,78833
860Z200US29831,ZCTA5 29831,62602
860Z200US29832,ZCTA5 29832,57510
860Z200US29834,ZCTA5 29834,45722
860Z200US29835,ZCTA5 29835,72129
860Z200US29836,ZCTA5 29836,65845
860Z200US29838,ZCTA5 29838,127642
860Z200US29840,ZCTA5 29840,50171
860Z200US29841,ZCTA5 29841,85058
860Z200US29842,ZCTA5 29842,63307
860Z200US29843,ZCTA5 29843,61829
860Z200US29844,ZCTA5 29844,78389
860Z200US29845,ZCTA5 29845,55944
860Z200US29847,ZCTA5 29847,80204
860Z200US29848,ZCTA5 29848,58393
860Z200US29849,ZCTA5 29849,59064
860Z200US29851,ZCTA5 29851,69579
860Z200US29853,ZCTA5 29853,58472
860Z200US29856,ZCTA5 29856,56616
860Z200US29860,ZCTA5 29860,106678
860Z200US29899,ZCTA5 29899,-
860Z200US29902,ZCTA5 29902,92727
860Z200US29904,ZCTA5 29904,-
860Z200US29905,ZCTA5 29905,-
860Z200US29906,ZCTA5 29906,74146
860Z200US29907,ZCTA5 29907,123409
860Z200US29909,ZCTA5 29909,119786
860Z200US29910,ZCTA5 29910,126186
860Z200US29911,ZCTA5 29911,63553
860Z200US29912,ZCTA5 29912,-
860Z200US29915,ZCTA5 29915,184115
860Z200US29916,ZCTA5 29916,79649
860Z200US29918,ZCTA5 29918,47843
860Z200US29920,ZCTA5 29920,90712
860Z200US29921,ZCTA5 29921,73253
860Z200US29922,ZCTA5 29922,39048
860Z200US29923,ZCTA5 29923,32440
860Z200US29924,ZCTA5 29924,62093
860Z200US29926,ZCTA5 29926,128985
860Z200US29927,ZCTA5 29927,85615
860Z200US29928,ZCTA5 29928,156741
860Z200US29929,ZCTA5 29929,71922
860Z200US29932,ZCTA5 29932,68489
860Z200US29934,ZCTA5 29934,53976
860Z200US29935,ZCTA5 29935,76498
860Z200US29936,ZCTA5 29936,56436
860Z200US29939,ZCTA5 29939,51396
860Z200US29940,ZCTA5 29940,78406
860Z200US29941,ZCTA5 29941,173213
860Z200US29943,ZCTA5 29943,54482
860Z200US29944,ZCTA5 29944,55329
860Z200US29945,ZCTA5 29945,56784
860Z200US30002,ZCTA5 30002,127349
860Z200US30004,ZCTA5 30004,192261
860Z200US30005,ZCTA5 30005,192519
860Z200US30008,ZCTA5 30008,83391
860Z200US30009,ZCTA5 30009,177542
860Z200US30011,ZCTA5 30011,102158
860Z200US30012,ZCTA5 30012,78748
860Z200US30013,ZCTA5 30013,91481
860Z200US30014,ZCTA5 30014,78981
860Z200US30016,ZCTA5 30016,82721
860Z200US30017,ZCTA5 30017,128976
860Z200US30018,ZCTA5 30018,51117
860Z200US30019,ZCTA5 30019,131222
860Z200US30021,ZCTA5 30021,67984
860Z200US30022,ZCTA5 30022,179678
860Z200US30024,ZCTA5 30024,163109
860Z200US30025,ZCTA5 30025,105403
860Z200US30028,ZCTA5 30028,140510
860Z200US30030,ZCTA5 30030,163983
860Z200US30032,ZCTA5 30032,72798
860Z200US30033,ZCTA5 30033,136133
860Z200US30034,ZCTA5 30034,75840
860Z200US30035,ZCTA5 30035,76304
860Z200US30038,ZCTA5 30038,84642
860Z200US30039,ZCTA5 30039,101594
860Z200US30040,ZCTA5 30040,147340
860Z200US30041,ZCTA5 30041,161633
860Z200US30043,ZCTA5 30043,112892
860Z200US30044,ZCTA5 30044,93065
860Z200US30045,ZCTA5 30045,119910
860Z200US30046,ZCTA5 30046,74064
860Z200US30047,ZCTA5 30047,107060
860Z200US30052,ZCTA5 30052,104869
860Z200US30054,ZCTA5 30054,96051
860Z200US30055,ZCTA5 30055,88304
860Z200US30056,ZCTA5 30056,87057
860Z200US30058,ZCTA5 30058,75603
860Z200US30060,ZCTA5 30060,84489
860Z200US30062,ZCTA5 30062,149863
860Z200US30064,ZCTA5 30064,139109
860Z200US30066,ZCTA5 30066,133747
860Z200US30067,ZCTA5 30067,116910
860Z200US30068,ZCTA5 30068,178840
860Z200US30070,ZCTA5 30070,57318
860Z200US30071,ZCTA5 30071,87613
860Z200US30072,ZCTA5 30072,81373
860Z200US30075,ZCTA5 30075,196814
860Z200US30076,ZCTA5 30076,139153
860Z200US30078,ZCTA5 30078,108568
860Z200US30079,ZCTA5 30079,89808
860Z200US30080,ZCTA5 30080,120818
860Z200US30082,ZCTA5 30082,144707
860Z200US30083,ZCTA5 30083,66435
860Z200US30084,ZCTA5 30084,102363
860Z200US30087,ZCTA5 30087,114229
860Z200US30088,ZCTA5 30088,80435
860Z200US30090,ZCTA5 30090,-
860Z200US30092,ZCTA5 30092,108599
860Z200US30093,ZCTA5 30093,60949
860Z200US30094,ZCTA5 30094,97928
860Z200US30096,ZCTA5 30096,93632
860Z200US30097,ZCTA5 30097,169808
860Z200US30101,ZCTA5 30101,130441
860Z200US30102,ZCTA5 30102,100179
860Z200US30103,ZCTA5 30103,80417
860Z200US30104,ZCTA5 30104,78995
860Z200US30105,ZCTA5 30105,90291
860Z200US30106,ZCTA5 30106,74464
860Z200US30107,ZCTA5 30107,117565
860Z200US30108,ZCTA5 30108,70603
860Z200US30110,ZCTA5 30110,90293
860Z200US30111,ZCTA5 30111,-
860Z200US30113,ZCTA5 30113,77115
860Z200US30114,ZCTA5 30114,117773
860Z200US30115,ZCTA5 30115,132436
860Z200US30116,ZCTA5 30116,90402
860Z200US30117,ZCTA5 30117,81402
860Z200US30118,ZCTA5 30118,N
860Z200US30120,ZCTA5 30120,96139
860Z200US30121,ZCTA5 30121,87715
860Z200US30122,ZCTA5 30122,71763
860Z200US30124,ZCTA5 30124,82839
860Z200US30125,ZCTA5 30125,71755
860Z200US30126,ZCTA5 30126,125274
860Z200US30127,ZCTA5 30127,121076
860Z200US30132,ZCTA5 30132,106179
860Z200US30134,ZCTA5 30134,83197
860Z200US30135,ZCTA5 30135,110311
860Z200US30137,ZCTA5 30137,81295
860Z200US30139,ZCTA5 30139,68876
860Z200US30141,ZCTA5 30141,98613
860Z200US30143,ZCTA5 30143,96426
860Z200US30144,ZCTA5 30144,101232
860Z200US30145,ZCTA5 30145,91537
860Z200US30147,ZCTA5 30147,65896
860Z200US30148,ZCTA5 30148,106149
860Z200US30149,ZCTA5 30149,N
860Z200US30152,ZCTA5 30152,144567
860Z200US30153,ZCTA5 30153,68042
860Z200US30157,ZCTA5 30157,100915
860Z200US30161,ZCTA5 30161,81546
860Z200US30165,ZCTA5 30165,81034
860Z200US30168,ZCTA5 30168,79491
860Z200US30170,ZCTA5 30170,88379
860Z200US30171,ZCTA5 30171,89733
860Z200US30173,ZCTA5 30173,64507
860Z200US30175,ZCTA5 30175,77487
860Z200US30176,ZCTA5 30176,68886
860Z200US30177,ZCTA5 30177,114483
860Z200US30178,ZCTA5 30178,79830
860Z200US30179,ZCTA5 30179,83583
860Z200US30180,ZCTA5 30180,97925
860Z200US30182,ZCTA5 30182,69723
860Z200US30183,ZCTA5 30183,115151
860Z200US30184,ZCTA5 30184,110113
860Z200US30185,ZCTA5 30185,72690
860Z200US30187,ZCTA5 30187,113698
860Z200US30188,ZCTA5 30188,118431
860Z200US30189,ZCTA5 30189,128760
860Z200US30204,ZCTA5 30204,79101
860Z200US30205,ZCTA5 30205,138158
860Z200US30206,ZCTA5 30206,95052
860Z200US30213,ZCTA5 30213,93024
860Z200US30214,ZCTA5 30214,115117
860Z200US30215,ZCTA5 30215,141754
860Z200US30216,ZCTA5 30216,68269
860Z200US30217,ZCTA5 30217,82041
860Z200US30218,ZCTA5 30218,87571
860Z200US30220,ZCTA5 30220,81405
860Z200US30222,ZCTA5 30222,63668
860Z200US30223,ZCTA5 30223,67329
860Z200US30224,ZCTA5 30224,127983
860Z200US30228,ZCTA5 30228,95758
860Z200US30229,ZCTA5 30229,31638
860Z200US30230,ZCTA5 30230,62499
860Z200US30233,ZCTA5 30233,83428
860Z200US30234,ZCTA5 30234,61552
860Z200US30236,ZCTA5 30236,90056
860Z200US30238,ZCTA5 30238,69196
860Z200US30240,ZCTA5 30240,90877
860Z200US30241,ZCTA5 30241,66585
860Z200US30248,ZCTA5 30248,101685
860Z200US30250,ZCTA5 30250,-
860Z200US30251,ZCTA5 30251,66039
860Z200US30252,ZCTA5 30252,121409
860Z200US30253,ZCTA5 30253,95239
860Z200US30256,ZCTA5 30256,92982
860Z200US30257,ZCTA5 30257,91475
860Z200US30258,ZCTA5 30258,86491
860Z200US30259,ZCTA5 30259,136336
860Z200US30260,ZCTA5 30260,65252
860Z200US30263,ZCTA5 30263,93846
860Z200US30265,ZCTA5 30265,123558
860Z200US30268,ZCTA5 30268,107888
860Z200US30269,ZCTA5 30269,148725
860Z200US30272,ZCTA5 30272,-
860Z200US30273,ZCTA5 30273,71494
860Z200US30274,ZCTA5 30274,60774
860Z200US30275,ZCTA5 30275,69579
860Z200US30276,ZCTA5 30276,111242
860Z200US30277,ZCTA5 30277,141514
860Z200US30281,ZCTA5 30281,81176
860Z200US30284,ZCTA5 30284,N
860Z200US30285,ZCTA5 30285,82456
860Z200US30286,ZCTA5 30286,68821
860Z200US30288,ZCTA5 30288,66909
860Z200US30289,ZCTA5 30289,216235
860Z200US30290,ZCTA5 30290,144436
860Z200US30291,ZCTA5 30291,59849
860Z200US30292,ZCTA5 30292,90890
860Z200US30293,ZCTA5 30293,57420
860Z200US30294,ZCTA5 30294,87781
860Z200US30295,ZCTA5 30295,87659
860Z200US30296,ZCTA5 30296,75667
860Z200US30297,ZCTA5 30297,55758
860Z200US30303,ZCTA5 30303,54478
860Z200US30305,ZCTA5 30305,199640
860Z200US30306,ZCTA5 30306,195439
860Z200US30307,ZCTA5 30307,190023
860Z200US30308,ZCTA5 30308,106642
860Z200US30309,ZCTA5 30309,160806
860Z200US30310,ZCTA5 30310,66507
860Z200US30311,ZCTA5 30311,72973
860Z200US30312,ZCTA5 30312,107220
860Z200US30313,ZCTA5 30313,92380
860Z200US30314,ZCTA5 30314,49346
860Z200US30315,ZCTA5 30315,65438
860Z200US30316,ZCTA5 30316,125721
860Z200US30317,ZCTA5 30317,143401
860Z200US30318,ZCTA5 30318,112621
860Z200US30319,ZCTA5 30319,196043
860Z200US30322,ZCTA5 30322,-
860Z200US30324,ZCTA5 30324,134409
860Z200US30326,ZCTA5 30326,155634
860Z200US30327,ZCTA5 30327,322047
860Z200US30328,ZCTA5 30328,154530
860Z200US30329,ZCTA5 30329,102154
860Z200US30331,ZCTA5 30331,82293
860Z200US30332,ZCTA5 30332,-
860Z200US30334,ZCTA5 30334,-
860Z200US30336,ZCTA5 30336,81419
860Z200US30337,ZCTA5 30337,77504
860Z200US30338,ZCTA5 30338,175514
860Z200US30339,ZCTA5 30339,135382
860Z200US30340,ZCTA5 30340,85152
860Z200US30341,ZCTA5 30341,114791
860Z200US30342,ZCTA5 30342,205054
860Z200US30344,ZCTA5 30344,73877
860Z200US30345,ZCTA5 30345,141290
860Z200US30346,ZCTA5 30346,90546
860Z200US30349,ZCTA5 30349,76709
860Z200US30350,ZCTA5 30350,126779
860Z200US30354,ZCTA5 30354,69592
860Z200US30360,ZCTA5 30360,106976
860Z200US30363,ZCTA5 30363,187652
860Z200US30401,ZCTA5 30401,66597
860Z200US30410,ZCTA5 30410,74611
860Z200US30411,ZCTA5 30411,51250
860Z200US30412,ZCTA5 30412,50195
860Z200US30413,ZCTA5 30413,72698
860Z200US30414,ZCTA5 30414,135411
860Z200US30415,ZCTA5 30415,78238
860Z200US30417,ZCTA5 30417,67345
860Z200US30420,ZCTA5 30420,56712
860Z200US30421,ZCTA5 30421,79186
860Z200US30423,ZCTA5 30423,25643
860Z200US30425,ZCTA5 30425,62525
860Z200US30426,ZCTA5 30426,86906
860Z200US30427,ZCTA5 30427,75773
860Z200US30428,ZCTA5 30428,59759
860Z200US30429,ZCTA5 30429,41907
860Z200US30434,ZCTA5 30434,65094
860Z200US30436,ZCTA5 30436,57977
860Z200US30439,ZCTA5 30439,62723
860Z200US30441,ZCTA5 30441,53740
860Z200US30442,ZCTA5 30442,47552
860Z200US30445,ZCTA5 30445,51201
860Z200US30446,ZCTA5 30446,81096
860Z200US30448,ZCTA5 30448,70475
860Z200US30449,ZCTA5 30449,29075
860Z200US30450,ZCTA5 30450,66723
860Z200US30451,ZCTA5 30451,N
860Z200US30452,ZCTA5 30452,67884
860Z200US30453,ZCTA5 30453,57207
860Z200US30454,ZCTA5 30454,47178
860Z200US30455,ZCTA5 30455,54945
860Z200US30456,ZCTA5 30456,59544
860Z200US30457,ZCTA5 30457,63735
860Z200US30458,ZCTA5 30458,61346
860Z200US30460,ZCTA5 30460,-
860Z200US30461,ZCTA5 30461,85518
860Z200US30464,ZCTA5 30464,83842
860Z200US30467,ZCTA5 30467,73052
860Z200US30470,ZCTA5 30470,78720
860Z200US30471,ZCTA5 30471,48697
860Z200US30473,ZCTA5 30473,89998
860Z200US30474,ZCTA5 30474,82882
860Z200US30477,ZCTA5 30477,63413
860Z200US30501,ZCTA5 30501,80492
860Z200US30504,ZCTA5 30504,94448
860Z200US30506,ZCTA5 30506,125377
860Z200US30507,ZCTA5 30507,87903
860Z200US30510,ZCTA5 30510,57590
860Z200US30511,ZCTA5 30511,79677
860Z200US30512,ZCTA5 30512,88258
860Z200US30513,ZCTA5 30513,79594
860Z200US30516,ZCTA5 30516,70029
860Z200US30517,ZCTA5 30517,138214
860Z200US30518,ZCTA5 30518,115550
860Z200US30519,ZCTA5 30519,136740
860Z200US30520,ZCTA5 30520,71070
860Z200US30521,ZCTA5 30521,92281
860Z200US30522,ZCTA5 30522,66974
860Z200US30523,ZCTA5 30523,90507
860Z200US30525,ZCTA5 30525,85352
860Z200US30527,ZCTA5 30527,111093
860Z200US30528,ZCTA5 30528,83385
860Z200US30529,ZCTA5 30529,71574
860Z200US30530,ZCTA5 30530,75188
860Z200US30531,ZCTA5 30531,79523
860Z200US30533,ZCTA5 30533,90717
860Z200US30534,ZCTA5 30534,106819
860Z200US30535,ZCTA5 30535,68103
860Z200US30536,ZCTA5 30536,86669
860Z200US30537,ZCTA5 30537,65023
860Z200US30538,ZCTA5 30538,73779
860Z200US30539,ZCTA5 30539,65478
860Z200US30540,ZCTA5 30540,82663
860Z200US30541,ZCTA5 30541,121637
860Z200US30542,ZCTA5 30542,116896
860Z200US30543,ZCTA5 30543,84188
860Z200US30545,ZCTA5 30545,87035
860Z200US30546,ZCTA5 30546,72416
860Z200US30547,ZCTA5 30547,91875
860Z200US30548,ZCTA5 30548,126249
860Z200US30549,ZCTA5 30549,110878
860Z200US30552,ZCTA5 30552,90669
860Z200US30553,ZCTA5 30553,78105
860Z200US30554,ZCTA5 30554,82874
860Z200US30555,ZCTA5 30555,52387
860Z200US30557,ZCTA5 30557,73609
860Z200US30558,ZCTA5 30558,67104
860Z200US30559,ZCTA5 30559,80772
860Z200US30560,ZCTA5 30560,77135
860Z200US30562,ZCTA5 30562,58403
860Z200US30563,ZCTA5 30563,102890
860Z200US30564,ZCTA5 30564,84504
860Z200US30565,ZCTA5 30565,85536
860Z200US30566,ZCTA5 30566,78566
860Z200US30567,ZCTA5 30567,87333
860Z200US30568,ZCTA5 30568,77687
860Z200US30571,ZCTA5 30571,101251
860Z200US30572,ZCTA5 30572,83233
860Z200US30573,ZCTA5 30573,30891
860Z200US30575,ZCTA5 30575,83892
860Z200US30576,ZCTA5 30576,95558
860Z200US30577,ZCTA5 30577,64358
860Z200US30581,ZCTA5 30581,N
860Z200US30582,ZCTA5 30582,86318
860Z200US30597,ZCTA5 30597,-
860Z200US30598,ZCTA5 30598,N
860Z200US30601,ZCTA5 30601,54150
860Z200US30602,ZCTA5 30602,-
860Z200US30605,ZCTA5 30605,66904
860Z200US30606,ZCTA5 30606,95956
860Z200US30607,ZCTA5 30607,77286
860Z200US30609,ZCTA5 30609,-
860Z200US30619,ZCTA5 30619,73861
860Z200US30620,ZCTA5 30620,91621
860Z200US30621,ZCTA5 30621,140500
860Z200US30622,ZCTA5 30622,140022
860Z200US30623,ZCTA5 30623,94771
860Z200US30624,ZCTA5 30624,72070
860Z200US30625,ZCTA5 30625,105622
860Z200US30627,ZCTA5 30627,75691
860Z200US30628,ZCTA5 30628,86316
860Z200US30629,ZCTA5 30629,69399
860Z200US30630,ZCTA5 30630,72366
860Z200US30631,ZCTA5 30631,56298
860Z200US30633,ZCTA5 30633,72907
860Z200US30634,ZCTA5 30634,69431
860Z200US30635,ZCTA5 30635,63274
860Z200US30639,ZCTA5 30639,N
860Z200US30641,ZCTA5 30641,85089
860Z200US30642,ZCTA5 30642,139665
860Z200US30643,ZCTA5 30643,74227
860Z200US30646,ZCTA5 30646,66104
860Z200US30648,ZCTA5 30648,92856
860Z200US30650,ZCTA5 30650,100665
860Z200US30655,ZCTA5 30655,79969
860Z200US30656,ZCTA5 30656,106799
860Z200US30660,ZCTA5 30660,81184
860Z200US30662,ZCTA5 30662,69514
860Z200US30663,ZCTA5 30663,76794
860Z200US30664,ZCTA5 30664,N
860Z200US30665,ZCTA5 30665,46304
860Z200US30666,ZCTA5 30666,106407
860Z200US30667,ZCTA5 30667,73411
860Z200US30668,ZCTA5 30668,64715
860Z200US30669,ZCTA5 30669,71358
860Z200US30673,ZCTA5 30673,68718
860Z200US30677,ZCTA5 30677,145879
860Z200US30678,ZCTA5 30678,80717
860Z200US30680,ZCTA5 30680,85443
860Z200US30683,ZCTA5 30683,82006
860Z200US30701,ZCTA5 30701,80416
860Z200US30705,ZCTA5 30705,74970
860Z200US30707,ZCTA5 30707,88338
860Z200US30708,ZCTA5 30708,69370
860Z200US30710,ZCTA5 30710,90477
860Z200US30711,ZCTA5 30711,76585
860Z200US30720,ZCTA5 30720,94255
860Z200US30721,ZCTA5 30721,65299
860Z200US30724,ZCTA5 30724,N
860Z200US30725,ZCTA5 30725,75770
860Z200US30726,ZCTA5 30726,-
860Z200US30728,ZCTA5 30728,55932
860Z200US30730,ZCTA5 30730,57693
860Z200US30731,ZCTA5 30731,58302
860Z200US30733,ZCTA5 30733,53201
860Z200US30734,ZCTA5 30734,67883
860Z200US30735,ZCTA5 30735,100137
860Z200US30736,ZCTA5 30736,97913
860Z200US30738,ZCTA5 30738,85234
860Z200US30739,ZCTA5 30739,91426
860Z200US30740,ZCTA5 30740,97446
860Z200US30741,ZCTA5 30741,58288
860Z200US30742,ZCTA5 30742,58222
860Z200US30746,ZCTA5 30746,80587
860Z200US30747,ZCTA5 30747,54501
860Z200US30750,ZCTA5 30750,150487
860Z200US30751,ZCTA5 30751,N
860Z200US30752,ZCTA5 30752,70148
860Z200US30753,ZCTA5 30753,58786
860Z200US30755,ZCTA5 30755,88202
860Z200US30756,ZCTA5 30756,17485
860Z200US30757,ZCTA5 30757,78194
860Z200US30802,ZCTA5 30802,109057
860Z200US30803,ZCTA5 30803,68658
860Z200US30805,ZCTA5 30805,63242
860Z200US30807,ZCTA5 30807,50135
860Z200US30808,ZCTA5 30808,62157
860Z200US30809,ZCTA5 30809,140037
860Z200US30810,ZCTA5 30810,73396
860Z200US30812,ZCTA5 30812,-
860Z200US30813,ZCTA5 30813,97244
860Z200US30814,ZCTA5 30814,97122
860Z200US30815,ZCTA5 30815,77931
860Z200US30816,ZCTA5 30816,55596
860Z200US30817,ZCTA5 30817,70380
860Z200US30818,ZCTA5 30818,81584
860Z200US30820,ZCTA5 30820,48339
860Z200US30821,ZCTA5 30821,68536
860Z200US30822,ZCTA5 30822,-
860Z200US30823,ZCTA5 30823,73141
860Z200US30824,ZCTA5 30824,74810
860Z200US30828,ZCTA5 30828,57176
860Z200US30830,ZCTA5 30830,92944
860Z200US30833,ZCTA5 30833,56035
860Z200US30901,ZCTA5 30901,36760
860Z200US30904,ZCTA5 30904,71401
860Z200US30905,ZCTA5 30905,75628
860Z200US30906,ZCTA5 30906,58934
860Z200US30907,ZCTA5 30907,103303
860Z200US30909,ZCTA5 30909,86134
860Z200US30912,ZCTA5 30912,-
860Z200US31001,ZCTA5 31001,54039
860Z200US31002,ZCTA5 31002,62162
860Z200US31003,ZCTA5 31003,46784
860Z200US31004,ZCTA5 31004,-
860Z200US31005,ZCTA5 31005,117673
860Z200US31006,ZCTA5 31006,55827
860Z200US31007,ZCTA5 31007,75056
860Z200US31008,ZCTA5 31008,93485
860Z200US31009,ZCTA5 31009,56857
860Z200US31011,ZCTA5 31011,65940
860Z200US31012,ZCTA5 31012,70656
860Z200US31014,ZCTA5 31014,67472
860Z200US31015,ZCTA5 31015,67357
860Z200US31016,ZCTA5 31016,74407
860Z200US31017,ZCTA5 31017,65432
860Z200US31018,ZCTA5 31018,55447
860Z200US31019,ZCTA5 31019,82564
860Z200US31020,ZCTA5 31020,65600
860Z200US31021,ZCTA5 31021,72838
860Z200US31022,ZCTA5 31022,69917
860Z200US31023,ZCTA5 31023,63159
860Z200US31024,ZCTA5 31024,95421
860Z200US31025,ZCTA5 31025,161313
860Z200US31027,ZCTA5 31027,71527
860Z200US31028,ZCTA5 31028,83630
860Z200US31029,ZCTA5 31029,90929
860Z200US31030,ZCTA5 31030,74161
860Z200US31031,ZCTA5 31031,63457
860Z200US31032,ZCTA5 31032,86757
860Z200US31033,ZCTA5 31033,109128
860Z200US31034,ZCTA5 31034,N
860Z200US31035,ZCTA5 31035,66671
860Z200US31036,ZCTA5 31036,65359
860Z200US31037,ZCTA5 31037,62903
860Z200US31038,ZCTA5 31038,81650
860Z200US31039,ZCTA5 31039,-
860Z200US31041,ZCTA5 31041,46498
860Z200US31042,ZCTA5 31042,47273
860Z200US31044,ZCTA5 31044,69892
860Z200US31045,ZCTA5 31045,N
860Z200US31046,ZCTA5 31046,99610
860Z200US31047,ZCTA5 31047,129195
860Z200US31049,ZCTA5 31049,59986
860Z200US31050,ZCTA5 31050,61622
860Z200US31051,ZCTA5 31051,40313
860Z200US31052,ZCTA5 31052,97745
860Z200US31054,ZCTA5 31054,70357
860Z200US31055,ZCTA5 31055,57481
860Z200US31057,ZCTA5 31057,100962
860Z200US31058,ZCTA5 31058,41900
860Z200US31060,ZCTA5 31060,56601
860Z200US31061,ZCTA5 31061,85966
860Z200US31062,ZCTA5 31062,-
860Z200US31063,ZCTA5 31063,73711
860Z200US31064,ZCTA5 31064,86380
860Z200US31065,ZCTA5 31065,117741
860Z200US31066,ZCTA5 31066,81442
860Z200US31067,ZCTA5 31067,73274
860Z200US31068,ZCTA5 31068,34482
860Z200US31069,ZCTA5 31069,83356
860Z200US31070,ZCTA5 31070,83038
860Z200US31071,ZCTA5 31071,55482
860Z200US31072,ZCTA5 31072,72496
860Z200US31075,ZCTA5 31075,53104
860Z200US31076,ZCTA5 31076,68001
860Z200US31077,ZCTA5 31077,51327
860Z200US31078,ZCTA5 31078,52520
860Z200US31079,ZCTA5 31079,63928
860Z200US31081,ZCTA5 31081,46185
860Z200US31082,ZCTA5 31082,62174
860Z200US31083,ZCTA5 31083,50105
860Z200US31084,ZCTA5 31084,-
860Z200US31085,ZCTA5 31085,72784
860Z200US31087,ZCTA5 31087,54016
860Z200US31088,ZCTA5 31088,94927
860Z200US31089,ZCTA5 31089,62039
860Z200US31090,ZCTA5 31090,83417
860Z200US31091,ZCTA5 31091,93866
860Z200US31092,ZCTA5 31092,70023
860Z200US31093,ZCTA5 31093,59075
