date,state,fips,cases,deaths,state_abbr
2020-04-14,Nebraska,31,930,21,NE
2020-04-15,Nebraska,31,994,22,NE
2020-04-16,Nebraska,31,1094,24,NE
2020-04-17,Nebraska,31,1216,24,NE
2020-04-18,Nebraska,31,1348,28,NE
2020-04-19,Nebraska,31,1473,28,NE
2020-04-20,Nebraska,31,1646,33,NE
2020-04-21,Nebraska,31,1726,38,NE
2020-04-22,Nebraska,31,1826,42,NE
2020-04-23,Nebraska,31,2190,46,NE
2020-04-24,Nebraska,31,2474,50,NE
2020-04-25,Nebraska,31,2898,52,NE
2020-04-26,Nebraska,31,3126,54,NE
2020-04-27,Nebraska,31,3487,54,NE
2020-04-28,Nebraska,31,3613,56,NE
2020-04-29,Nebraska,31,3876,67,NE
2020-04-30,Nebraska,31,4332,70,NE
2020-05-01,Nebraska,31,4838,72,NE
2020-05-02,Nebraska,31,5332,75,NE
2020-05-03,Nebraska,31,5686,77,NE
2020-05-04,Nebraska,31,6123,78,NE
2020-05-05,Nebraska,31,6442,81,NE
2020-05-06,Nebraska,31,6771,85,NE
2020-05-07,Nebraska,31,7190,91,NE
2020-05-08,Nebraska,31,7830,92,NE
2020-05-09,Nebraska,31,8233,95,NE
2020-05-10,Nebraska,31,8328,97,NE
2020-05-11,Nebraska,31,8575,99,NE
2020-05-12,Nebraska,31,8732,102,NE
2020-05-13,Nebraska,31,9072,106,NE
2020-05-14,Nebraska,31,9411,117,NE
2020-05-15,Nebraska,31,9766,122,NE
2020-05-16,Nebraska,31,10220,129,NE
2020-05-17,Nebraska,31,10348,129,NE
2020-05-18,Nebraska,31,10625,132,NE
2020-05-19,Nebraska,31,10846,136,NE
2020-05-20,Nebraska,31,11119,141,NE
2020-05-21,Nebraska,31,11423,148,NE
2020-05-22,Nebraska,31,11661,149,NE
2020-05-23,Nebraska,31,11988,150,NE
2020-05-24,Nebraska,31,12133,153,NE
2020-05-25,Nebraska,31,12354,155,NE
2020-05-26,Nebraska,31,12618,160,NE
2020-05-27,Nebraska,31,12975,168,NE
2020-05-28,Nebraska,31,13260,170,NE
2020-05-29,Nebraska,31,13654,177,NE
2020-05-30,Nebraska,31,13905,177,NE
2020-05-31,Nebraska,31,14101,178,NE
2020-06-01,Nebraska,31,14345,183,NE
2020-06-02,Nebraska,31,14611,187,NE
2020-06-03,Nebraska,31,14866,189,NE
2020-06-04,Nebraska,31,15117,193,NE
2020-06-05,Nebraska,31,15379,193,NE
2020-06-06,Nebraska,31,15543,196,NE
2020-06-07,Nebraska,31,15634,196,NE
2020-06-08,Nebraska,31,15752,196,NE
2020-06-09,Nebraska,31,15888,199,NE
2020-06-10,Nebraska,31,16025,209,NE
2020-06-11,Nebraska,31,16315,217,NE
2020-06-12,Nebraska,31,16513,221,NE
2020-06-13,Nebraska,31,16634,221,NE
2020-06-14,Nebraska,31,16735,221,NE
2020-06-15,Nebraska,31,16860,226,NE
2020-06-16,Nebraska,31,17031,236,NE
2020-06-17,Nebraska,31,17226,239,NE
2020-06-18,Nebraska,31,17415,244,NE
2020-06-19,Nebraska,31,17591,249,NE
2020-06-20,Nebraska,31,17707,249,NE
2020-06-21,Nebraska,31,17810,252,NE
2020-06-22,Nebraska,31,17957,255,NE
2020-06-23,Nebraska,31,18091,262,NE
2020-06-24,Nebraska,31,18220,263,NE
2020-06-25,Nebraska,31,18346,266,NE
2020-06-26,Nebraska,31,18524,270,NE
2020-06-27,Nebraska,31,18775,271,NE
2020-06-28,Nebraska,31,18900,271,NE
2020-06-29,Nebraska,31,19064,273,NE
2020-06-30,Nebraska,31,19194,279,NE
2020-07-01,Nebraska,31,19325,282,NE
2020-07-02,Nebraska,31,19476,284,NE
2020-07-03,Nebraska,31,19660,285,NE
2020-07-04,Nebraska,31,19826,285,NE
2020-07-05,Nebraska,31,19937,285,NE
2020-07-06,Nebraska,31,20052,286,NE
2020-07-07,Nebraska,31,20205,287,NE
2020-07-08,Nebraska,31,20437,291,NE
2020-07-09,Nebraska,31,20658,294,NE
2020-07-10,Nebraska,31,20834,294,NE
2020-07-11,Nebraska,31,21035,296,NE
2020-07-12,Nebraska,31,21214,296,NE
2020-07-13,Nebraska,31,21444,298,NE
2020-07-14,Nebraska,31,21717,299,NE
2020-07-15,Nebraska,31,21979,302,NE
2020-07-16,Nebraska,31,22178,307,NE
2020-07-17,Nebraska,31,22361,308,NE
2020-07-18,Nebraska,31,22545,308,NE
2020-07-19,Nebraska,31,22637,308,NE
2020-07-20,Nebraska,31,22847,313,NE
2020-07-21,Nebraska,31,23190,313,NE
2020-07-22,Nebraska,31,23486,314,NE
2020-07-23,Nebraska,31,23818,318,NE
2020-07-24,Nebraska,31,24174,322,NE
2020-07-25,Nebraska,31,24412,322,NE
2020-07-26,Nebraska,31,24618,322,NE
2020-07-27,Nebraska,31,24899,322,NE
2020-07-28,Nebraska,31,25140,326,NE
2020-07-29,Nebraska,31,25448,331,NE
2020-07-30,Nebraska,31,25766,333,NE
2020-07-31,Nebraska,31,26211,338,NE
2020-08-01,Nebraska,31,26391,338,NE
2020-08-02,Nebraska,31,26702,338,NE
2020-08-03,Nebraska,31,26956,334,NE
2020-08-04,Nebraska,31,27178,339,NE
2020-08-05,Nebraska,31,27489,342,NE
2020-08-06,Nebraska,31,27821,347,NE
2020-08-07,Nebraska,31,28104,352,NE
2020-08-08,Nebraska,31,28245,353,NE
2020-08-09,Nebraska,31,28432,353,NE
2020-08-10,Nebraska,31,28696,354,NE
2020-08-11,Nebraska,31,29030,357,NE
2020-08-12,Nebraska,31,29244,359,NE
2020-08-13,Nebraska,31,29660,362,NE
2020-08-14,Nebraska,31,29988,363,NE
2020-08-15,Nebraska,31,30241,363,NE
2020-08-16,Nebraska,31,30372,363,NE
2020-08-17,Nebraska,31,30563,363,NE
2020-08-18,Nebraska,31,30825,370,NE
2020-08-19,Nebraska,31,31040,373,NE
2020-08-20,Nebraska,31,31348,377,NE
2020-08-21,Nebraska,31,31626,381,NE
2020-08-22,Nebraska,31,31780,382,NE
2020-08-23,Nebraska,31,31889,384,NE
2020-08-24,Nebraska,31,32047,384,NE
2020-08-25,Nebraska,31,32379,386,NE
2020-08-26,Nebraska,31,32727,390,NE
2020-08-27,Nebraska,31,33101,394,NE
2020-08-28,Nebraska,31,33436,399,NE
2020-08-29,Nebraska,31,33753,400,NE
2020-08-30,Nebraska,31,34046,400,NE
2020-08-31,Nebraska,31,34287,402,NE
2020-09-01,Nebraska,31,34574,405,NE
2020-09-02,Nebraska,31,34995,408,NE
2020-09-03,Nebraska,31,35469,410,NE
2020-09-04,Nebraska,31,35661,411,NE
2020-09-05,Nebraska,31,35805,415,NE
2020-09-06,Nebraska,31,35891,415,NE
2020-09-07,Nebraska,31,35975,415,NE
2020-09-08,Nebraska,31,36477,418,NE
2020-09-09,Nebraska,31,36917,434,NE
2020-09-10,Nebraska,31,37373,440,NE
2020-09-11,Nebraska,31,37841,449,NE
2020-09-12,Nebraska,31,38108,449,NE
2020-09-13,Nebraska,31,38188,449,NE
2020-09-14,Nebraska,31,38642,450,NE
2020-09-15,Nebraska,31,38970,451,NE
2020-09-16,Nebraska,31,39419,455,NE
2020-09-17,Nebraska,31,39921,457,NE
2020-09-18,Nebraska,31,40387,457,NE
2020-09-19,Nebraska,31,40797,457,NE
2020-09-20,Nebraska,31,41083,457,NE
2020-09-21,Nebraska,31,41388,464,NE
2020-09-22,Nebraska,31,41828,473,NE
2020-09-23,Nebraska,31,42278,477,NE
2020-09-24,Nebraska,31,42731,478,NE
2020-09-25,Nebraska,31,43162,483,NE
2020-09-26,Nebraska,31,43596,484,NE
2020-09-27,Nebraska,31,44063,485,NE
2020-09-28,Nebraska,31,44578,487,NE
2020-09-29,Nebraska,31,45044,493,NE
2020-09-30,Nebraska,31,45564,493,NE
2020-10-01,Nebraska,31,46185,497,NE
2020-10-02,Nebraska,31,46977,498,NE
2020-10-03,Nebraska,31,47403,503,NE
2020-10-04,Nebraska,31,47807,504,NE
2020-10-05,Nebraska,31,48259,509,NE
2020-10-06,Nebraska,31,48757,511,NE
2020-10-07,Nebraska,31,49396,516,NE
2020-10-08,Nebraska,31,50059,518,NE
2020-10-09,Nebraska,31,50168,522,NE
2020-10-10,Nebraska,31,51887,525,NE
2020-10-11,Nebraska,31,52382,525,NE
2020-10-12,Nebraska,31,52839,529,NE
2020-10-13,Nebraska,31,53543,533,NE
2020-10-14,Nebraska,31,54467,536,NE
2020-10-15,Nebraska,31,55428,546,NE
2020-10-16,Nebraska,31,56724,556,NE
2020-10-17,Nebraska,31,57334,557,NE
2020-10-18,Nebraska,31,58068,557,NE
2020-10-19,Nebraska,31,58817,568,NE
2020-10-20,Nebraska,31,59409,575,NE
2020-10-21,Nebraska,31,60308,586,NE
2020-10-22,Nebraska,31,61285,589,NE
2020-10-23,Nebraska,31,62511,594,NE
2020-10-24,Nebraska,31,63215,603,NE
2020-10-25,Nebraska,31,63797,604,NE
2020-10-26,Nebraska,31,64506,609,NE
2020-10-27,Nebraska,31,65376,623,NE
2020-10-28,Nebraska,31,66545,629,NE
2020-10-29,Nebraska,31,68150,641,NE
2020-10-30,Nebraska,31,69645,646,NE
2020-10-31,Nebraska,31,70732,652,NE
2020-11-01,Nebraska,31,71666,658,NE
2020-11-02,Nebraska,31,72631,659,NE
2020-11-03,Nebraska,31,74060,662,NE
2020-11-04,Nebraska,31,75888,673,NE
2020-11-05,Nebraska,31,78012,678,NE
2020-11-06,Nebraska,31,80693,705,NE
2020-11-07,Nebraska,31,82395,710,NE
2020-11-08,Nebraska,31,83969,710,NE
2020-11-09,Nebraska,31,85551,714,NE
2020-11-10,Nebraska,31,87733,741,NE
2020-11-11,Nebraska,31,89942,741,NE
2020-11-12,Nebraska,31,92553,768,NE
2020-11-13,Nebraska,31,94922,789,NE
2020-11-14,Nebraska,31,96834,790,NE
2020-11-15,Nebraska,31,98161,791,NE
2020-11-16,Nebraska,31,101601,805,NE
2020-11-17,Nebraska,31,103805,827,NE
2020-11-18,Nebraska,31,106617,838,NE
2020-11-19,Nebraska,31,109280,863,NE
2020-11-20,Nebraska,31,111661,917,NE
2020-11-21,Nebraska,31,113029,929,NE
2020-11-22,Nebraska,31,114061,933,NE
2020-11-23,Nebraska,31,115921,958,NE
2020-11-24,Nebraska,31,117682,981,NE
2020-11-25,Nebraska,31,120076,1004,NE
2020-11-26,Nebraska,31,122952,1008,NE
2020-11-27,Nebraska,31,124068,1014,NE
2020-11-28,Nebraska,31,125323,1018,NE
2020-11-29,Nebraska,31,126491,1022,NE
2020-11-30,Nebraska,31,128433,1039,NE
2020-12-01,Nebraska,31,130212,1086,NE
2020-12-02,Nebraska,31,132530,1132,NE
2020-12-03,Nebraska,31,134710,1174,NE
2020-12-04,Nebraska,31,136349,1199,NE
2020-12-05,Nebraska,31,138568,1202,NE
2020-12-06,Nebraska,31,139834,1213,NE
2020-12-07,Nebraska,31,141284,1244,NE
2020-12-08,Nebraska,31,142718,1288,NE
2020-12-09,Nebraska,31,144087,1305,NE
2020-12-10,Nebraska,31,145819,1348,NE
2020-12-11,Nebraska,31,147037,1363,NE
2020-12-12,Nebraska,31,147792,1385,NE
2020-12-13,Nebraska,31,149044,1389,NE
2020-12-14,Nebraska,31,149620,1432,NE
2020-12-15,Nebraska,31,151228,1454,NE
2020-12-16,Nebraska,31,152562,1462,NE
2020-12-17,Nebraska,31,153761,1472,NE
2020-12-18,Nebraska,31,155068,1490,NE
2020-12-19,Nebraska,31,155765,1495,NE
2020-12-20,Nebraska,31,156513,1505,NE
2020-12-21,Nebraska,31,157418,1530,NE
2020-12-22,Nebraska,31,158580,1543,NE
2020-12-23,Nebraska,31,159861,1586,NE
2020-12-24,Nebraska,31,160622,1590,NE
2020-12-25,Nebraska,31,161265,1583,NE
2020-12-26,Nebraska,31,161579,1584,NE
2020-12-27,Nebraska,31,162202,1584,NE
2020-12-28,Nebraska,31,163197,1614,NE
2020-12-29,Nebraska,31,164200,1630,NE
2020-12-30,Nebraska,31,165708,1640,NE
2020-12-31,Nebraska,31,167128,1679,NE
2021-01-01,Nebraska,31,167799,1693,NE
2021-01-02,Nebraska,31,168564,1694,NE
2021-01-03,Nebraska,31,169284,1696,NE
2021-01-04,Nebraska,31,169981,1714,NE
2021-01-05,Nebraska,31,171294,1734,NE
2021-01-06,Nebraska,31,172820,1743,NE
2021-01-07,Nebraska,31,173799,1869,NE
2021-01-08,Nebraska,31,174839,1796,NE
2021-01-09,Nebraska,31,175842,1800,NE
2021-01-10,Nebraska,31,176200,1803,NE
2021-01-11,Nebraska,31,176831,1823,NE
2021-01-12,Nebraska,31,177883,1847,NE
2021-01-13,Nebraska,31,179333,1858,NE
2021-01-14,Nebraska,31,180285,1873,NE
2021-01-15,Nebraska,31,181101,1892,NE
2021-01-16,Nebraska,31,181101,1892,NE
2021-01-17,Nebraska,31,182139,1893,NE
2021-01-18,Nebraska,31,182393,1896,NE
2021-01-19,Nebraska,31,182852,1902,NE
2021-01-20,Nebraska,31,184817,1924,NE
2021-01-21,Nebraska,31,185659,1937,NE
2021-01-22,Nebraska,31,186646,1948,NE
2021-01-23,Nebraska,31,187135,1954,NE
2021-01-24,Nebraska,31,187407,1954,NE
2021-01-25,Nebraska,31,187993,1972,NE
2021-01-26,Nebraska,31,188293,1985,NE
2021-01-27,Nebraska,31,188979,1996,NE
2021-01-28,Nebraska,31,189731,1999,NE
2021-01-29,Nebraska,31,189827,2006,NE
2021-01-30,Nebraska,31,190696,2011,NE
2021-01-31,Nebraska,31,190891,2011,NE
2021-02-01,Nebraska,31,191221,2017,NE
2021-02-02,Nebraska,31,191678,2022,NE
2021-02-03,Nebraska,31,192228,2028,NE
2021-02-04,Nebraska,31,192717,2052,NE
2021-02-05,Nebraska,31,193212,2061,NE
2021-02-06,Nebraska,31,193547,2066,NE
2021-02-07,Nebraska,31,193837,2066,NE
2020-02-25,Utah,49,1,0,UT
2020-02-26,Utah,49,1,0,UT
2020-02-27,Utah,49,1,0,UT
2020-02-28,Utah,49,1,0,UT
2020-02-29,Utah,49,1,0,UT
2020-03-01,Utah,49,1,0,UT
2020-03-02,Utah,49,1,0,UT
2020-03-03,Utah,49,1,0,UT
2020-03-04,Utah,49,1,0,UT
2020-03-05,Utah,49,1,0,UT
2020-03-06,Utah,49,3,0,UT
2020-03-07,Utah,49,3,0,UT
2020-03-08,Utah,49,3,0,UT
2020-03-09,Utah,49,3,0,UT
2020-03-10,Utah,49,4,0,UT
2020-03-11,Utah,49,5,0,UT
2020-03-12,Utah,49,7,0,UT
2020-03-13,Utah,49,7,0,UT
2020-03-14,Utah,49,21,0,UT
2020-03-15,Utah,49,29,0,UT
2020-03-16,Utah,49,40,0,UT
2020-03-17,Utah,49,51,0,UT
2020-03-18,Utah,49,65,0,UT
2020-03-19,Utah,49,80,0,UT
2020-03-20,Utah,49,112,0,UT
2020-03-21,Utah,49,138,0,UT
2020-03-22,Utah,49,182,1,UT
2020-03-23,Utah,49,257,1,UT
2020-03-24,Utah,49,299,1,UT
2020-03-25,Utah,49,346,1,UT
2020-03-26,Utah,49,402,1,UT
2020-03-27,Utah,49,480,2,UT
2020-03-28,Utah,49,608,2,UT
2020-03-29,Utah,49,719,2,UT
2020-03-30,Utah,49,806,4,UT
2020-03-31,Utah,49,887,5,UT
2020-04-01,Utah,49,1012,7,UT
2020-04-02,Utah,49,1077,7,UT
2020-04-03,Utah,49,1248,7,UT
2020-04-04,Utah,49,1426,8,UT
2020-04-05,Utah,49,1618,8,UT
2020-04-06,Utah,49,1662,13,UT
2020-04-07,Utah,49,1737,13,UT
2020-04-08,Utah,49,1860,13,UT
2020-04-09,Utah,49,1980,13,UT
2020-04-10,Utah,49,2103,17,UT
2020-04-11,Utah,49,2208,18,UT
2020-04-12,Utah,49,2305,18,UT
2020-04-13,Utah,49,2368,18,UT
2020-04-14,Utah,49,2420,19,UT
2020-04-15,Utah,49,2549,20,UT
2020-04-16,Utah,49,2687,21,UT
2020-04-17,Utah,49,2813,23,UT
2020-04-18,Utah,49,2942,25,UT
2020-04-19,Utah,49,3071,27,UT
2020-04-20,Utah,49,3213,28,UT
2020-04-21,Utah,49,3301,32,UT
2020-04-22,Utah,49,3451,34,UT
2020-04-23,Utah,49,3621,35,UT
2020-04-24,Utah,49,3782,39,UT
2020-04-25,Utah,49,3950,41,UT
2020-04-26,Utah,49,4123,41,UT
2020-04-27,Utah,49,4236,41,UT
2020-04-28,Utah,49,4343,45,UT
2020-04-29,Utah,49,4499,45,UT
2020-04-30,Utah,49,4672,46,UT
2020-05-01,Utah,49,4829,46,UT
2020-05-02,Utah,49,4981,49,UT
2020-05-03,Utah,49,5175,50,UT
2020-05-04,Utah,49,5326,50,UT
2020-05-05,Utah,49,5449,56,UT
2020-05-06,Utah,49,5605,59,UT
2020-05-07,Utah,49,5724,61,UT
2020-05-08,Utah,49,5919,61,UT
2020-05-09,Utah,49,6103,66,UT
2020-05-10,Utah,49,6251,67,UT
2020-05-11,Utah,49,6364,68,UT
2020-05-12,Utah,49,6454,73,UT
2020-05-13,Utah,49,6624,76,UT
2020-05-14,Utah,49,6760,76,UT
2020-05-15,Utah,49,6930,77,UT
2020-05-16,Utah,49,7068,78,UT
2020-05-17,Utah,49,7238,80,UT
2020-05-18,Utah,49,7384,80,UT
2020-05-19,Utah,49,7530,88,UT
2020-05-20,Utah,49,7717,90,UT
2020-05-21,Utah,49,7876,92,UT
2020-05-22,Utah,49,8057,93,UT
2020-05-23,Utah,49,8260,97,UT
2020-05-24,Utah,49,8392,97,UT
2020-05-25,Utah,49,8521,98,UT
2020-05-26,Utah,49,8622,101,UT
2020-05-27,Utah,49,8710,105,UT
2020-05-28,Utah,49,8953,106,UT
2020-05-29,Utah,49,9282,107,UT
2020-05-30,Utah,49,9551,112,UT
2020-05-31,Utah,49,9829,113,UT
2020-06-01,Utah,49,10026,113,UT
2020-06-02,Utah,49,10237,113,UT
2020-06-03,Utah,49,10558,117,UT
2020-06-04,Utah,49,10858,117,UT
2020-06-05,Utah,49,11344,120,UT
2020-06-06,Utah,49,11866,121,UT
2020-06-07,Utah,49,12084,121,UT
2020-06-08,Utah,49,12378,124,UT
2020-06-09,Utah,49,12639,127,UT
2020-06-10,Utah,49,12982,128,UT
2020-06-11,Utah,49,13366,131,UT
2020-06-12,Utah,49,13681,139,UT
2020-06-13,Utah,49,14061,139,UT
2020-06-14,Utah,49,14313,139,UT
2020-06-15,Utah,49,14757,143,UT
2020-06-16,Utah,49,15077,145,UT
2020-06-17,Utah,49,15464,149,UT
2020-06-18,Utah,49,16015,152,UT
2020-06-19,Utah,49,16585,155,UT
2020-06-20,Utah,49,17173,155,UT
2020-06-21,Utah,49,17567,158,UT
2020-06-22,Utah,49,18035,158,UT
2020-06-23,Utah,49,18454,163,UT
2020-06-24,Utah,49,18915,163,UT
2020-06-25,Utah,49,19544,164,UT
2020-06-26,Utah,49,20218,166,UT
2020-06-27,Utah,49,20735,167,UT
2020-06-28,Utah,49,21155,167,UT
2020-06-29,Utah,49,21818,168,UT
2020-06-30,Utah,49,22364,172,UT
2020-07-01,Utah,49,22864,173,UT
2020-07-02,Utah,49,23466,176,UT
2020-07-03,Utah,49,24070,181,UT
2020-07-04,Utah,49,24717,181,UT
2020-07-05,Utah,49,25005,184,UT
2020-07-06,Utah,49,25653,190,UT
2020-07-07,Utah,49,26203,194,UT
2020-07-08,Utah,49,26921,201,UT
2020-07-09,Utah,49,27632,205,UT
2020-07-10,Utah,49,28452,207,UT
2020-07-11,Utah,49,29071,212,UT
2020-07-12,Utah,49,29552,215,UT
2020-07-13,Utah,49,30282,216,UT
2020-07-14,Utah,49,30774,226,UT
2020-07-15,Utah,49,31228,233,UT
2020-07-16,Utah,49,31908,234,UT
2020-07-17,Utah,49,32572,238,UT
2020-07-18,Utah,49,33430,243,UT
2020-07-19,Utah,49,34117,243,UT
2020-07-20,Utah,49,34526,249,UT
2020-07-21,Utah,49,35089,255,UT
2020-07-22,Utah,49,35677,262,UT
2020-07-23,Utah,49,36178,271,UT
2020-07-24,Utah,49,37063,277,UT
2020-07-25,Utah,49,37623,278,UT
2020-07-26,Utah,49,37973,278,UT
2020-07-27,Utah,49,38439,285,UT
2020-07-28,Utah,49,38877,290,UT
2020-07-29,Utah,49,39339,297,UT
2020-07-30,Utah,49,39714,303,UT
2020-07-31,Utah,49,40258,308,UT
2020-08-01,Utah,49,40754,312,UT
2020-08-02,Utah,49,41175,313,UT
2020-08-03,Utah,49,41571,317,UT
2020-08-04,Utah,49,42018,324,UT
2020-08-05,Utah,49,42478,330,UT
2020-08-06,Utah,49,43032,332,UT
2020-08-07,Utah,49,43530,337,UT
2020-08-08,Utah,49,43821,336,UT
2020-08-09,Utah,49,44130,337,UT
2020-08-10,Utah,49,44487,346,UT
2020-08-11,Utah,49,44836,350,UT
2020-08-12,Utah,49,45181,355,UT
2020-08-13,Utah,49,45537,358,UT
2020-08-14,Utah,49,46048,362,UT
2020-08-15,Utah,49,46413,364,UT
2020-08-16,Utah,49,46652,364,UT
2020-08-17,Utah,49,46936,366,UT
2020-08-18,Utah,49,47285,372,UT
2020-08-19,Utah,49,47647,379,UT
2020-08-20,Utah,49,48103,384,UT
2020-08-21,Utah,49,48616,385,UT
2020-08-22,Utah,49,48950,387,UT
2020-08-23,Utah,49,49125,387,UT
2020-08-24,Utah,49,49451,391,UT
2020-08-25,Utah,49,49870,398,UT
2020-08-26,Utah,49,50298,404,UT
2020-08-27,Utah,49,50668,404,UT
2020-08-28,Utah,49,51071,408,UT
2020-08-29,Utah,49,51486,408,UT
2020-08-30,Utah,49,51854,408,UT
2020-08-31,Utah,49,52166,409,UT
2020-09-01,Utah,49,52505,410,UT
2020-09-02,Utah,49,52950,414,UT
2020-09-03,Utah,49,53412,416,UT
2020-09-04,Utah,49,53940,420,UT
2020-09-05,Utah,49,54364,421,UT
2020-09-06,Utah,49,54660,423,UT
2020-09-07,Utah,49,55052,424,UT
2020-09-08,Utah,49,55424,426,UT
2020-09-09,Utah,49,55730,428,UT
2020-09-10,Utah,49,56182,431,UT
2020-09-11,Utah,49,56789,433,UT
2020-09-12,Utah,49,57276,434,UT
2020-09-13,Utah,49,57892,434,UT
2020-09-14,Utah,49,58451,436,UT
2020-09-15,Utah,49,59017,436,UT
2020-09-16,Utah,49,59770,437,UT
2020-09-17,Utah,49,60662,437,UT
2020-09-18,Utah,49,61786,437,UT
2020-09-19,Utah,49,62893,440,UT
2020-09-20,Utah,49,63774,440,UT
2020-09-21,Utah,49,64404,441,UT
2020-09-22,Utah,49,65058,443,UT
2020-09-23,Utah,49,65948,444,UT
2020-09-24,Utah,49,67167,444,UT
2020-09-25,Utah,49,68537,448,UT
2020-09-26,Utah,49,69556,448,UT
2020-09-27,Utah,49,70616,453,UT
2020-09-28,Utah,49,71442,453,UT
2020-09-29,Utah,49,72136,457,UT
2020-09-30,Utah,49,73053,460,UT
2020-10-01,Utah,49,74099,460,UT
2020-10-02,Utah,49,75175,474,UT
2020-10-03,Utah,49,76231,476,UT
2020-10-04,Utah,49,77618,478,UT
2020-10-05,Utah,49,78733,483,UT
2020-10-06,Utah,49,79449,489,UT
2020-10-07,Utah,49,80522,499,UT
2020-10-08,Utah,49,81975,504,UT
2020-10-09,Utah,49,83307,508,UT
2020-10-10,Utah,49,84697,512,UT
2020-10-11,Utah,49,85844,518,UT
2020-10-12,Utah,49,86879,524,UT
2020-10-13,Utah,49,87825,524,UT
2020-10-14,Utah,49,89018,529,UT
2020-10-15,Utah,49,90488,531,UT
2020-10-16,Utah,49,91966,539,UT
2020-10-17,Utah,49,93297,541,UT
2020-10-18,Utah,49,94394,544,UT
2020-10-19,Utah,49,95572,547,UT
2020-10-20,Utah,49,96643,552,UT
2020-10-21,Utah,49,98037,558,UT
2020-10-22,Utah,49,99563,563,UT
2020-10-23,Utah,49,101574,567,UT
2020-10-24,Utah,49,103137,568,UT
2020-10-25,Utah,49,105053,572,UT
2020-10-26,Utah,49,106083,575,UT
2020-10-27,Utah,49,107246,579,UT
2020-10-28,Utah,49,108863,588,UT
2020-10-29,Utah,49,110666,598,UT
2020-10-30,Utah,49,112932,601,UT
2020-10-31,Utah,49,114670,604,UT
2020-11-01,Utah,49,116510,614,UT
2020-11-02,Utah,49,117767,614,UT
2020-11-03,Utah,49,119375,620,UT
2020-11-04,Utah,49,121563,625,UT
2020-11-05,Utah,49,124366,632,UT
2020-11-06,Utah,49,127294,649,UT
2020-11-07,Utah,49,130238,658,UT
2020-11-08,Utah,49,132621,659,UT
2020-11-09,Utah,49,134868,661,UT
2020-11-10,Utah,49,137523,672,UT
2020-11-11,Utah,49,139815,678,UT
2020-11-12,Utah,49,143639,689,UT
2020-11-13,Utah,49,146155,703,UT
2020-11-14,Utah,49,151141,712,UT
2020-11-15,Utah,49,153808,718,UT
2020-11-16,Utah,49,155779,725,UT
2020-11-17,Utah,49,159006,734,UT
2020-11-18,Utah,49,162091,742,UT
2020-11-19,Utah,49,166040,758,UT
2020-11-20,Utah,49,170644,776,UT
2020-11-21,Utah,49,173987,789,UT
2020-11-22,Utah,49,177176,793,UT
2020-11-23,Utah,49,179420,799,UT
2020-11-24,Utah,49,182121,810,UT
2020-11-25,Utah,49,183960,834,UT
2020-11-26,Utah,49,184382,834,UT
2020-11-27,Utah,49,190044,849,UT
2020-11-28,Utah,49,192087,863,UT
2020-11-29,Utah,49,193809,868,UT
2020-11-30,Utah,49,195744,871,UT
2020-12-01,Utah,49,198260,890,UT
2020-12-02,Utah,49,202220,906,UT
2020-12-03,Utah,49,206255,918,UT
2020-12-04,Utah,49,209258,926,UT
2020-12-05,Utah,49,212844,939,UT
2020-12-06,Utah,49,215407,939,UT
2020-12-07,Utah,49,217638,949,UT
2020-12-08,Utah,49,219971,972,UT
2020-12-09,Utah,49,222545,995,UT
2020-12-10,Utah,49,225946,1016,UT
2020-12-11,Utah,49,228146,1027,UT
2020-12-12,Utah,49,231821,1039,UT
2020-12-13,Utah,49,233904,1055,UT
2020-12-14,Utah,49,235872,1065,UT
2020-12-15,Utah,49,237787,1078,UT
2020-12-16,Utah,49,240715,1102,UT
2020-12-17,Utah,49,243918,1126,UT
2020-12-18,Utah,49,246562,1140,UT
2020-12-19,Utah,49,248970,1148,UT
2020-12-20,Utah,49,250964,1155,UT
2020-12-21,Utah,49,252783,1163,UT
2020-12-22,Utah,49,255085,1175,UT
2020-12-23,Utah,49,257697,1196,UT
2020-12-24,Utah,49,260589,1205,UT
2020-12-25,Utah,49,260589,1205,UT
2020-12-26,Utah,49,264078,1212,UT
2020-12-27,Utah,49,264874,1214,UT
2020-12-28,Utah,49,266590,1223,UT
2020-12-29,Utah,49,269326,1238,UT
2020-12-30,Utah,49,271940,1259,UT
2020-12-31,Utah,49,276612,1270,UT
2021-01-01,Utah,49,276612,1273,UT
2021-01-02,Utah,49,281747,1294,UT
2021-01-03,Utah,49,283473,1301,UT
2021-01-04,Utah,49,285633,1307,UT
2021-01-05,Utah,49,288951,1314,UT
2021-01-06,Utah,49,292720,1333,UT
2021-01-07,Utah,49,297317,1362,UT
2021-01-08,Utah,49,301110,1383,UT
2021-01-09,Utah,49,303723,1392,UT
2021-01-10,Utah,49,305999,1393,UT
2021-01-11,Utah,49,307502,1400,UT
2021-01-12,Utah,49,309629,1422,UT
2021-01-13,Utah,49,314817,1449,UT
2021-01-14,Utah,49,317559,1461,UT
2021-01-15,Utah,49,320175,1475,UT
2021-01-16,Utah,49,322252,1486,UT
2021-01-17,Utah,49,323837,1493,UT
2021-01-18,Utah,49,324919,1500,UT
2021-01-19,Utah,49,326221,1507,UT
2021-01-20,Utah,49,328380,1518,UT
2021-01-21,Utah,49,330469,1548,UT
2021-01-22,Utah,49,333118,1571,UT
